Gene stable ID,Gene Synonym,Gene name
ENSG00000297358,,
ENSG00000269845,,CCNYL6
ENSG00000260827,,
ENSG00000297374,,
ENSG00000264540,,RN7SL405P
ENSG00000293089,,CCNYL6
ENSG00000297392,,
ENSG00000278223,HSA-MIR-6783,MIR6783
ENSG00000269837,,IPO5P1
ENSG00000297395,,
ENSG00000132470,CD104,ITGB4
ENSG00000293107,,
ENSG00000250387,,LINC02197
ENSG00000237118,CYP2F1P,CYP2F2P
ENSG00000224349,,FAM135A-AS1
ENSG00000301700,,
ENSG00000308621,,
ENSG00000301703,,
ENSG00000293114,,
ENSG00000289423,,
ENSG00000270804,,UBE2CP5
ENSG00000122548,,KIAA0087
ENSG00000110057,UNC93,UNC93B1
ENSG00000288747,,
ENSG00000267422,,
ENSG00000227803,,
ENSG00000269388,,
ENSG00000236544,,EN2-DT
ENSG00000273654,,
ENSG00000241015,,TPM3P9
ENSG00000213777,,
ENSG00000288051,,
ENSG00000242615,,RPL17P47
ENSG00000308834,,
ENSG00000297433,,
ENSG00000293234,,
ENSG00000301758,,
ENSG00000287161,,
ENSG00000301789,,
ENSG00000213801,MGC35402,ZNF321P
ENSG00000213801,ZNF321,ZNF321P
ENSG00000286590,,
ENSG00000301806,,
ENSG00000163098,HILP2,BIRC8
ENSG00000163098,ILP-2,BIRC8
ENSG00000163098,RNF136,BIRC8
ENSG00000293247,hILP2,BIRC8
ENSG00000293247,ILP-2,BIRC8
ENSG00000293247,ILP2,BIRC8
ENSG00000293247,RNF136,BIRC8
ENSG00000297455,,
ENSG00000170858,CD85M,LILRP2
ENSG00000170858,ILT10,LILRP2
ENSG00000308862,,
ENSG00000261078,,
ENSG00000297462,,
ENSG00000268442,,
ENSG00000308918,,
ENSG00000293299,,
ENSG00000173862,,
ENSG00000242779,FLJ12985,ZNF702P
ENSG00000242779,ZNF702,ZNF702P
ENSG00000308969,,
ENSG00000287483,,
ENSG00000233622,CYP2T2P,CYP2T1P
ENSG00000309027,,
ENSG00000289304,,
ENSG00000289981,,
ENSG00000280890,FABL,ELDR
ENSG00000280890,LINC01156,ELDR
ENSG00000180279,LINC01869,TMEM277P
ENSG00000180279,MGC45922,TMEM277P
ENSG00000309043,,
ENSG00000214347,,
ENSG00000175707,C1ORF172,KDF1
ENSG00000175707,FLJ34633,KDF1
ENSG00000175707,RP11-344H11.3,KDF1
ENSG00000309056,,
ENSG00000290836,,PMCHL2
ENSG00000309061,,
ENSG00000309065,,
ENSG00000225872,LINC01529,TEX14BP
ENSG00000225872,LNCGM1082,TEX14BP
ENSG00000297500,,
ENSG00000297504,,
ENSG00000297517,,
ENSG00000297538,,
ENSG00000309068,,
ENSG00000167747,BC006151,C19orf48P
ENSG00000167747,C19ORF48,C19orf48P
ENSG00000167747,MGC13170,C19orf48P
ENSG00000297539,,
ENSG00000134258,B7-H4,VTCN1
ENSG00000134258,B7H4,VTCN1
ENSG00000134258,B7S1,VTCN1
ENSG00000134258,B7X,VTCN1
ENSG00000134258,FLJ22418,VTCN1
ENSG00000297544,,
ENSG00000244482,CD85B,LILRA6
ENSG00000244482,ILT8,LILRA6
ENSG00000244482,LILRB6,LILRA6
ENSG00000066405,SFTPJ,CLDN18
ENSG00000309088,,
ENSG00000297560,,
ENSG00000309099,,
ENSG00000301864,,
ENSG00000297566,,
ENSG00000301892,,
ENSG00000297569,,
ENSG00000301899,,
ENSG00000309183,,
ENSG00000232876,,
ENSG00000300763,,
ENSG00000297587,,
ENSG00000309202,,
ENSG00000253959,,LINC01863
ENSG00000137496,IL18BPA,IL18BP
ENSG00000297675,,
ENSG00000286785,TCONS_00011202,LINC01622
ENSG00000309225,,
ENSG00000309232,,
ENSG00000290679,,
ENSG00000249981,,
ENSG00000289004,,
ENSG00000301934,,
ENSG00000300798,,
ENSG00000290678,,
ENSG00000285904,,
ENSG00000300835,,
ENSG00000251187,,
ENSG00000272609,,
ENSG00000122482,BM-005,ZNF644
ENSG00000122482,KIAA1221,ZNF644
ENSG00000122482,MGC60165,ZNF644
ENSG00000122482,MGC70410,ZNF644
ENSG00000158163,DZIP2,DZIP1L
ENSG00000158163,FLJ32844,DZIP1L
ENSG00000260126,,
ENSG00000301991,,
ENSG00000301993,,
ENSG00000300852,,
ENSG00000302025,,
ENSG00000271797,,
ENSG00000230472,,
ENSG00000302096,,
ENSG00000287905,,
ENSG00000283657,,
ENSG00000269961,,ERBIN-DT
ENSG00000138085,APR3,ATRAID
ENSG00000138085,C2ORF28,ATRAID
ENSG00000138085,HSPC013,ATRAID
ENSG00000138085,P18,ATRAID
ENSG00000309379,,
ENSG00000309454,,
ENSG00000300923,,
ENSG00000297704,,
ENSG00000300927,,
ENSG00000309512,,
ENSG00000291133,,
ENSG00000297725,,
ENSG00000248908,,LINC02239
ENSG00000297763,,
ENSG00000309644,,
ENSG00000309654,,
ENSG00000300956,,
ENSG00000228201,,
ENSG00000300986,,
ENSG00000309763,,
ENSG00000309768,,
ENSG00000301000,,
ENSG00000297798,,
ENSG00000309842,,
ENSG00000297802,,
ENSG00000262136,FASRL,NQO1-DT
ENSG00000297823,,
ENSG00000287097,,
ENSG00000309888,,
ENSG00000309935,,
ENSG00000297836,,
ENSG00000301026,,
ENSG00000301045,,
ENSG00000260630,MGC23284,SNAI3-AS1
ENSG00000254226,,LINC01933
ENSG00000240668,,KRT8P36
ENSG00000118017,ALPHA4GNT,A4GNT
ENSG00000297860,,
ENSG00000274682,,
ENSG00000297870,,
ENSG00000110900,,TSPAN11
ENSG00000293273,CD85M,LILRP2
ENSG00000293273,ILT10,LILRP2
ENSG00000297877,,
ENSG00000286396,,
ENSG00000297886,,
ENSG00000138231,,DBR1
ENSG00000288840,,
ENSG00000297924,,
ENSG00000167633,AMB11,KIR3DL1
ENSG00000167633,CD158E1,KIR3DL1
ENSG00000167633,CD158E1/2,KIR3DL1
ENSG00000167633,CD158E2,KIR3DL1
ENSG00000167633,CL-11,KIR3DL1
ENSG00000167633,CL-2,KIR3DL1
ENSG00000167633,KIR,KIR3DL1
ENSG00000167633,NKAT3,KIR3DL1
ENSG00000167633,NKB1,KIR3DL1
ENSG00000167633,NKB1B,KIR3DL1
ENSG00000297939,,
ENSG00000297951,,
ENSG00000301068,,
ENSG00000301073,,
ENSG00000301078,,
ENSG00000248647,,
ENSG00000297974,,
ENSG00000155755,ALS2CR4,TMEM237
ENSG00000155755,JBTS14,TMEM237
ENSG00000162365,,CYP4A22
ENSG00000287323,,
ENSG00000298056,,
ENSG00000114098,DKFZP434A043,ARMC8
ENSG00000114098,GID5,ARMC8
ENSG00000114098,HSPC056,ARMC8
ENSG00000114098,VID28,ARMC8
ENSG00000229922,,LINC02865
ENSG00000301093,,
ENSG00000248588,,
ENSG00000298067,,
ENSG00000226472,,
ENSG00000226004,LINC02528,SIMALR
ENSG00000013573,CHL1,DDX11
ENSG00000013573,CHLR1,DDX11
ENSG00000013573,KRG-2,DDX11
ENSG00000013573,WABS,DDX11
ENSG00000301116,,
ENSG00000301126,,
ENSG00000301133,,
ENSG00000301150,,
ENSG00000298077,,
ENSG00000286961,,
ENSG00000298081,,
ENSG00000298093,,
ENSG00000132746,ALDH8,ALDH3B2
ENSG00000301190,,
ENSG00000310105,,
ENSG00000301207,,
ENSG00000298110,,
ENSG00000216863,FLJ33708,LY86-AS1
ENSG00000216863,LY86-AS,LY86-AS1
ENSG00000216863,LY86AS,LY86-AS1
ENSG00000260573,,
ENSG00000301208,,
ENSG00000289056,,
ENSG00000289916,,
ENSG00000310149,,
ENSG00000310159,,
ENSG00000187961,,KLHL17
ENSG00000310178,,
ENSG00000292385,,
ENSG00000205913,,SRRM2-AS1
ENSG00000301234,,
ENSG00000301246,,
ENSG00000301259,,
ENSG00000301292,,
ENSG00000248664,,
ENSG00000197674,OR51C2P,OR51C1P
ENSG00000197674,OR51C3P,OR51C1P
ENSG00000197674,OST734,OR51C1P
ENSG00000197309,HTPCRX09,OR10D3
ENSG00000197309,OR10D3P,OR10D3
ENSG00000141858,,SAMD1
ENSG00000163462,FLJ23229,TRIM46
ENSG00000163462,TRIFIC,TRIM46
ENSG00000181958,,OR4A15
ENSG00000175513,FAM161C,TSGA10IP
ENSG00000175513,FLJ32880,TSGA10IP
ENSG00000231178,,
ENSG00000177917,MGC33864,ARL6IP6
ENSG00000293143,,
ENSG00000235974,,VN2R19P
ENSG00000289047,,
ENSG00000180846,C19ORF34,CSNK1G2-AS1
ENSG00000180846,MGC39696,CSNK1G2-AS1
ENSG00000181017,OR56B2,OR56B2P
ENSG00000301316,,
ENSG00000223537,,ZBTB24-DT
ENSG00000186886,OR11-8B,OR5D3P
ENSG00000186886,OR11-8C,OR5D3P
ENSG00000186886,OR5D3,OR5D3P
ENSG00000186886,OR5D4,OR5D3P
ENSG00000105281,AAAT,SLC1A5
ENSG00000105281,ASCT2,SLC1A5
ENSG00000105281,M7V1,SLC1A5
ENSG00000105281,RDRC,SLC1A5
ENSG00000301331,,
ENSG00000167355,,OR51B5
ENSG00000301391,,
ENSG00000301415,,
ENSG00000301439,,
ENSG00000301460,,
ENSG00000310204,,
ENSG00000301492,,
ENSG00000310271,,
ENSG00000301497,,
ENSG00000262801,,
ENSG00000298138,,
ENSG00000253921,,ATOX1-AS1
ENSG00000298141,,
ENSG00000196248,,OR10S1
ENSG00000189431,,RASSF10
ENSG00000234777,,LINC02529
ENSG00000248874,C5ORF17,LINC02899
ENSG00000248874,FLJ34836,LINC02899
ENSG00000237837,,
ENSG00000255520,,
ENSG00000271351,IGKV1/OR2-9,IGKV1OR2-9
ENSG00000270060,,
ENSG00000276050,IGKV2/OR2-10,IGKV2OR2-10
ENSG00000271015,IGKV2/OR2-7D,IGKV2OR2-7D
ENSG00000165912,SDPIII,PACSIN3
ENSG00000310273,,
ENSG00000286134,,
ENSG00000270252,IGKV3/OR2-5,IGKV3OR2-5
ENSG00000310278,,
ENSG00000271569,IGKV1/OR2-6,IGKV1OR2-6
ENSG00000270450,IGKV2/OR2-7,IGKV2OR2-7
ENSG00000310299,,
ENSG00000278537,IGKV2/OR2-8,IGKV2OR2-8
ENSG00000301558,,
ENSG00000270187,IGKV1/OR2-11,IGKV1OR2-11
ENSG00000235833,,
ENSG00000289559,,
ENSG00000310325,,
ENSG00000286036,,
ENSG00000301595,,
ENSG00000301601,,
ENSG00000228970,,UBTFL6
ENSG00000301614,,
ENSG00000135940,,COX5B
ENSG00000301625,,
ENSG00000291095,,
ENSG00000301626,,
ENSG00000287816,,
ENSG00000247699,,FABP6-AS1
ENSG00000171777,,RASGRP4
ENSG00000293092,,
ENSG00000301645,,
ENSG00000301647,,
ENSG00000310348,,
ENSG00000301660,,
ENSG00000298278,,
ENSG00000290663,MT1,MT1IP
ENSG00000290663,MT1I,MT1IP
ENSG00000290663,MTE,MT1IP
ENSG00000298304,,
ENSG00000301684,,
ENSG00000116604,,MEF2D
ENSG00000248898,CTD-2288O8.1,PELO-AS1
ENSG00000298336,,
ENSG00000291105,,
ENSG00000115073,ARP1B,ACTR1B
ENSG00000115073,CTRN2,ACTR1B
ENSG00000259923,,
ENSG00000293086,,
ENSG00000310402,,
ENSG00000287137,,
ENSG00000262950,,
ENSG00000301766,,
ENSG00000298390,,
ENSG00000298396,,
ENSG00000236355,,DNAH8-DT
ENSG00000286914,,
ENSG00000290662,MT1,MT1JP
ENSG00000290662,MT1J,MT1JP
ENSG00000290662,MT1NP,MT1JP
ENSG00000290662,MTB,MT1JP
ENSG00000298421,,
ENSG00000310437,,
ENSG00000307346,,
ENSG00000297575,,
ENSG00000275208,HSA-MIR-6745,MIR6745
ENSG00000243802,,
ENSG00000297593,,
ENSG00000301782,,
ENSG00000298426,,
ENSG00000299389,,
ENSG00000248107,,LINC02039
ENSG00000288021,,
ENSG00000134574,DDBB,DDB2
ENSG00000134574,FLJ34321,DDB2
ENSG00000134574,UV-DDB2,DDB2
ENSG00000134574,XPE,DDB2
ENSG00000295517,,
ENSG00000303013,,
ENSG00000298437,,
ENSG00000153815,,CMIP
ENSG00000298440,,
ENSG00000228486,LINC01125,C2orf92
ENSG00000301794,,
ENSG00000289764,,
ENSG00000301797,,
ENSG00000161960,DDX2A,EIF4A1
ENSG00000161960,EIF-4A,EIF4A1
ENSG00000161960,EIF4A,EIF4A1
ENSG00000298454,,
ENSG00000298456,,
ENSG00000301834,,
ENSG00000233967,,
ENSG00000301839,,
ENSG00000301852,,
ENSG00000298474,,
ENSG00000298476,,
ENSG00000298479,,
ENSG00000250256,,
ENSG00000288813,,
ENSG00000298487,,
ENSG00000286940,TCONS_00012692,MICB-DT
ENSG00000293023,,
ENSG00000301900,,
ENSG00000249647,C5ORF66-AS2,LINC02900
ENSG00000185499,ADMCKD,MUC1
ENSG00000185499,ADMCKD1,MUC1
ENSG00000185499,CA15-3,MUC1
ENSG00000185499,CD227,MUC1
ENSG00000185499,EMA,MUC1
ENSG00000185499,KL-6,MUC1
ENSG00000185499,MCD,MUC1
ENSG00000185499,MCKD,MUC1
ENSG00000185499,MCKD1,MUC1
ENSG00000185499,PEM,MUC1
ENSG00000185499,PUM,MUC1
ENSG00000223942,,
ENSG00000249650,,CEP72-DT
ENSG00000298547,,
ENSG00000298549,,
ENSG00000234426,,
ENSG00000248482,,
ENSG00000301922,,
ENSG00000301931,,
ENSG00000225595,,LINC01623
ENSG00000301950,,
ENSG00000301957,,
ENSG00000197943,,PLCG2
ENSG00000298583,,
ENSG00000280780,,JAKMIP2-AS1
ENSG00000225532,,
ENSG00000298627,,
ENSG00000298633,,
ENSG00000298652,,
ENSG00000298671,,
ENSG00000298699,,
ENSG00000298809,,
ENSG00000298854,,
ENSG00000256897,,
ENSG00000253965,,
ENSG00000298865,,
ENSG00000298878,,
ENSG00000134575,LAP,ACP2
ENSG00000301973,,
ENSG00000298885,,
ENSG00000201806,RNU4P2,RNU4-8P
ENSG00000201806,U4,RNU4-8P
ENSG00000201806,U4/14,RNU4-8P
ENSG00000272170,,KLC4-AS1
ENSG00000301976,,
ENSG00000196912,FLJ21281,ANKRD36B
ENSG00000196912,KIAA1641,ANKRD36B
ENSG00000287630,,
ENSG00000250348,,
ENSG00000302117,,
ENSG00000230257,NF-E4,NFE4
ENSG00000302128,,
ENSG00000250447,,LINC02105
ENSG00000233470,,
ENSG00000287249,,
ENSG00000298949,,
ENSG00000289190,,
ENSG00000298959,,
ENSG00000287094,,
ENSG00000259802,CTD-2256P15.2,MARCHF6-DT
ENSG00000259802,PACMP,MARCHF6-DT
ENSG00000302164,,
ENSG00000302181,,
ENSG00000298976,,
ENSG00000291118,ZNF767,ZNF767P
ENSG00000286340,,
ENSG00000249396,,LINC02212
ENSG00000227214,DJ25J6.6,HCG15
ENSG00000227214,DJ25J6.7,HCG15
ENSG00000227214,HCG16,HCG15
ENSG00000302202,,
ENSG00000302221,,
ENSG00000261118,,
ENSG00000299038,,
ENSG00000302222,,
ENSG00000270362,,HMGN3-AS1
ENSG00000302231,,
ENSG00000289438,,
ENSG00000302239,,
ENSG00000302241,,
ENSG00000299049,,
ENSG00000289434,,
ENSG00000169554,KIAA0569,ZEB2
ENSG00000169554,SIP-1,ZEB2
ENSG00000169554,SIP1,ZEB2
ENSG00000169554,ZFHX1B,ZEB2
ENSG00000299085,,
ENSG00000250600,,ROPN1L-AS1
ENSG00000304919,,
ENSG00000224944,,CASC6
ENSG00000300127,,
ENSG00000249160,,LINC02213
ENSG00000240758,,HILPDA-AS1
ENSG00000300148,,
ENSG00000302278,,
ENSG00000299106,,
ENSG00000279337,,
ENSG00000260259,,LINC02166
ENSG00000302279,,
ENSG00000265443,,
ENSG00000302255,,
ENSG00000263603,,
ENSG00000302281,,
ENSG00000233073,,GRM3-AS1
ENSG00000302346,,
ENSG00000299124,,
ENSG00000264538,SUZ12P,SUZ12P1
ENSG00000287823,,
ENSG00000299148,,
ENSG00000167526,BBC1,RPL13
ENSG00000167526,D16S444E,RPL13
ENSG00000167526,EL13,RPL13
ENSG00000167526,L13,RPL13
ENSG00000224984,,
ENSG00000302259,,
ENSG00000302274,,
ENSG00000302364,,
ENSG00000280069,,
ENSG00000250992,,
ENSG00000176390,CREME9,CRLF3
ENSG00000176390,CYTOR4,CRLF3
ENSG00000196295,AC005154.1,GARS1-DT
ENSG00000196295,AC005154.6,GARS1-DT
ENSG00000196295,GARS-DT,GARS1-DT
ENSG00000212533,,SNORA75
ENSG00000270926,,
ENSG00000231720,,
ENSG00000177359,,
ENSG00000302403,,
ENSG00000302406,,
ENSG00000299180,,
ENSG00000302418,,
ENSG00000235535,HRAT13,TRDN-AS1
ENSG00000291098,,
ENSG00000291251,,
ENSG00000291252,,
ENSG00000248309,,MEF2C-AS1
ENSG00000270766,,
ENSG00000243517,,RPL13AP22
ENSG00000270395,,MREGP1
ENSG00000275097,,
ENSG00000256176,,
ENSG00000241251,,
ENSG00000257813,,
ENSG00000271508,,
ENSG00000257907,,EEF1A1P17
ENSG00000291253,,
ENSG00000290959,,
ENSG00000291190,A2MP,A2MP1
ENSG00000265791,,
ENSG00000242439,,
ENSG00000291254,,
ENSG00000025434,LXR-A,NR1H3
ENSG00000025434,LXRA,NR1H3
ENSG00000025434,RLD-1,NR1H3
ENSG00000212190,,RNU6-298P
ENSG00000266877,,
ENSG00000266448,,
ENSG00000299182,,
ENSG00000212432,,SNORA75
ENSG00000202026,,RNU6-1134P
ENSG00000299193,,
ENSG00000214776,,
ENSG00000265863,,GPR160P2
ENSG00000263567,,
ENSG00000234427,,
ENSG00000279036,,
ENSG00000064300,CD271,NGFR
ENSG00000064300,P75NTR,NGFR
ENSG00000064300,TNFRSF16,NGFR
ENSG00000181322,NM23-H9,NME9
ENSG00000181322,TXL-2,NME9
ENSG00000181322,TXNDC6,NME9
ENSG00000260635,,
ENSG00000260790,,CDR2-DT
ENSG00000293459,,MFSD13B
ENSG00000290865,,RRN3P3
ENSG00000299243,,
ENSG00000291060,,
ENSG00000299246,,
ENSG00000256975,,
ENSG00000291289,,
ENSG00000005884,CD49C,ITGA3
ENSG00000005884,GAP-B3,ITGA3
ENSG00000005884,MSK18,ITGA3
ENSG00000005884,VCA-2,ITGA3
ENSG00000005884,VLA3A,ITGA3
ENSG00000299250,,
ENSG00000196218,CCO,RYR1
ENSG00000196218,MHS,RYR1
ENSG00000196218,MHS1,RYR1
ENSG00000196218,PPP1R137,RYR1
ENSG00000196218,RYR,RYR1
ENSG00000302298,,
ENSG00000285801,,
ENSG00000263683,,
ENSG00000290469,,
ENSG00000302328,,
ENSG00000302335,,
ENSG00000302341,,
ENSG00000302417,,
ENSG00000111796,CD161,KLRB1
ENSG00000111796,CLEC5B,KLRB1
ENSG00000111796,HNKR-P1A,KLRB1
ENSG00000111796,NKR,KLRB1
ENSG00000111796,NKR-P1,KLRB1
ENSG00000111796,NKR-P1A,KLRB1
ENSG00000228689,,
ENSG00000290758,MGC13098,POLR2J4
ENSG00000236466,,RCAN2-DT
ENSG00000291295,,
ENSG00000135406,NEF4,PRPH
ENSG00000135406,PRPH1,PRPH
ENSG00000287084,,
ENSG00000299275,,
ENSG00000299276,,
ENSG00000071282,,LMCD1
ENSG00000299278,,
ENSG00000299305,,
ENSG00000299310,,
ENSG00000230314,,ELOVL2-AS1
ENSG00000123352,FLJ13117,SPATS2
ENSG00000123352,SCR59,SPATS2
ENSG00000123352,SPATA10,SPATS2
ENSG00000299332,,
ENSG00000299338,,
ENSG00000299353,,
ENSG00000243716,,NPIPB5
ENSG00000299360,,
ENSG00000299366,,
ENSG00000299370,,
ENSG00000299371,,
ENSG00000299374,,
ENSG00000299379,,
ENSG00000237499,LNC-TNFAIP3,WAKMAR2
ENSG00000125046,C3ORF32,SSUH2
ENSG00000125046,FLS485,SSUH2
ENSG00000125046,SSU-2,SSUH2
ENSG00000302424,,
ENSG00000302432,,
ENSG00000302449,,
ENSG00000302461,,
ENSG00000302463,,
ENSG00000302469,,
ENSG00000233854,FLJ12971,POU6F2-AS2
ENSG00000232909,,
ENSG00000287517,,
ENSG00000154957,HDSG1,ZNF18
ENSG00000154957,KOX11,ZNF18
ENSG00000154957,ZFP535,ZNF18
ENSG00000154957,ZKSCAN6,ZNF18
ENSG00000154957,ZNF535,ZNF18
ENSG00000154957,ZSCAN38,ZNF18
ENSG00000299397,,
ENSG00000302505,,
ENSG00000299399,,
ENSG00000299400,,
ENSG00000239569,LOC100216545,KMT2E-AS1
ENSG00000294592,,
ENSG00000290866,LOC653786,OTOAP1
ENSG00000299402,,
ENSG00000291036,,
ENSG00000304653,,
ENSG00000302808,,
ENSG00000308238,,
ENSG00000308222,,
ENSG00000287393,,
ENSG00000308255,,
ENSG00000167525,MGC39650,PROCA1
ENSG00000300742,,
ENSG00000305326,,
ENSG00000299445,,
ENSG00000262362,,
ENSG00000304416,,
ENSG00000299453,,
ENSG00000261971,,MMP25-AS1
ENSG00000299464,,
ENSG00000111450,EPIM,STX2
ENSG00000111450,EPM,STX2
ENSG00000111450,STX2A,STX2
ENSG00000111450,STX2B,STX2
ENSG00000111450,STX2C,STX2
ENSG00000289203,,
ENSG00000182533,LGMD1C,CAV3
ENSG00000182533,LQT9,CAV3
ENSG00000182533,VIP-21,CAV3
ENSG00000182533,VIP21,CAV3
ENSG00000227206,,
ENSG00000299504,,
ENSG00000154217,RDGB-BETA,PITPNC1
ENSG00000154217,RDGBB,PITPNC1
ENSG00000154217,RDGBB1,PITPNC1
ENSG00000299524,,
ENSG00000262370,,
ENSG00000180914,OTR,OXTR
ENSG00000302513,,
ENSG00000302520,,
ENSG00000299542,,
ENSG00000302522,,
ENSG00000299545,,
ENSG00000302538,,
ENSG00000299557,,
ENSG00000302555,,
ENSG00000286452,,
ENSG00000302558,,
ENSG00000130164,LDLCQ2,LDLR
ENSG00000263072,,ZNF213-AS1
ENSG00000302574,,
ENSG00000302575,,
ENSG00000302576,,
ENSG00000299564,,
ENSG00000256746,,MADD-AS1
ENSG00000299565,,
ENSG00000302589,,
ENSG00000299570,,
ENSG00000302593,,
ENSG00000302597,,
ENSG00000149182,FLJ14576,ARFGAP2
ENSG00000149182,IRZ,ARFGAP2
ENSG00000149182,ZFP289,ARFGAP2
ENSG00000149182,ZNF289,ARFGAP2
ENSG00000302606,,
ENSG00000299591,,ITPR3-AS1
ENSG00000077097,TOP2BETA,TOP2B
ENSG00000077097,TOPIIB,TOP2B
ENSG00000225488,,
ENSG00000299615,,
ENSG00000288805,,
ENSG00000290747,,
ENSG00000180090,OLFRA03,OR3A1
ENSG00000180090,OR17-40,OR3A1
ENSG00000180090,OR40,OR3A1
ENSG00000302625,,
ENSG00000233064,,
ENSG00000167723,VRL3,TRPV3
ENSG00000299669,,
ENSG00000233191,,
ENSG00000235050,,MLIP-AS1
ENSG00000302674,,
ENSG00000302715,,
ENSG00000302736,,
ENSG00000302737,,
ENSG00000302761,,
ENSG00000239377,,ZNF775-AS1
ENSG00000271133,,ITGB8-AS1
ENSG00000299674,,
ENSG00000174501,DKFZP667P0924,ANKRD36C
ENSG00000299678,,
ENSG00000252659,,RNU6-1088P
ENSG00000170890,PLA2,PLA2G1B
ENSG00000170890,PLA2A,PLA2G1B
ENSG00000170890,PPLA2,PLA2G1B
ENSG00000272097,,TMEM14B-DT
ENSG00000299686,,
ENSG00000299692,,
ENSG00000299694,,
ENSG00000135097,,MSI1
ENSG00000299695,,
ENSG00000299697,,
ENSG00000299701,,
ENSG00000260188,,
ENSG00000270504,,
ENSG00000299710,,
ENSG00000299715,,
ENSG00000289406,,
ENSG00000228742,AC002384.1,LINC02577
ENSG00000228742,CLAN,LINC02577
ENSG00000228742,SLINKY,LINC02577
ENSG00000272288,,ILRUN-AS1
ENSG00000289850,,
ENSG00000302778,,
ENSG00000302786,,
ENSG00000111786,SFRS9,SRSF9
ENSG00000111786,SRP30C,SRSF9
ENSG00000302794,,
ENSG00000234006,,DDX39B-AS1
ENSG00000243797,,
ENSG00000299760,,
ENSG00000299769,,
ENSG00000233452,,STXBP5-AS1
ENSG00000302818,,
ENSG00000260001,GEMP,TGFBR3L
ENSG00000302868,,
ENSG00000302880,,
ENSG00000248008,DYNLL1-AS1,NRAV
ENSG00000302889,,
ENSG00000104833,BETA-5,TUBB4A
ENSG00000104833,DYT4,TUBB4A
ENSG00000104833,TUBB4,TUBB4A
ENSG00000302900,,
ENSG00000224017,,LINC01449
ENSG00000279193,,
ENSG00000263011,,
ENSG00000276122,,
ENSG00000280405,,
ENSG00000111432,CD350,FZD10
ENSG00000227148,,
ENSG00000242963,,
ENSG00000153086,,ACMSD
ENSG00000198056,,PRIM1
ENSG00000293410,,
ENSG00000303012,,
ENSG00000229618,,
ENSG00000302384,,
ENSG00000306338,,
ENSG00000262521,,
ENSG00000008516,MMP20,MMP25
ENSG00000008516,MMPL1,MMP25
ENSG00000008516,MT6-MMP,MMP25
ENSG00000263783,HSA-MIR-5590,MIR5590
ENSG00000303024,,
ENSG00000176601,FLJ23074,MAP3K19
ENSG00000176601,RCK,MAP3K19
ENSG00000176601,YSK4,MAP3K19
ENSG00000303050,,
ENSG00000303071,,
ENSG00000303072,,
ENSG00000303084,,
ENSG00000116329,,OPRD1
ENSG00000303085,,
ENSG00000287342,,
ENSG00000235055,,
ENSG00000110395,C-CBL,CBL
ENSG00000110395,CBL2,CBL
ENSG00000110395,RNF55,CBL
ENSG00000105607,ACAD5,GCDH
ENSG00000105607,GCD,GCDH
ENSG00000228431,,ARL5AP3
ENSG00000234383,,CTBP2P8
ENSG00000221203,HSA-MIR-1262,MIR1262
ENSG00000221203,MIRN1262,MIR1262
ENSG00000229133,,RPS7P4
ENSG00000284637,,
ENSG00000237568,,
ENSG00000238081,,
ENSG00000068097,ABC1,HEATR6
ENSG00000068097,FLJ22087,HEATR6
ENSG00000233235,,
ENSG00000303109,,
ENSG00000261695,,
ENSG00000303163,,
ENSG00000154451,,GBP5
ENSG00000290943,,ABCC6P2
ENSG00000303171,,
ENSG00000249637,,ANKHD1-DT
ENSG00000303211,,
ENSG00000303269,,
ENSG00000232581,,
ENSG00000303343,,
ENSG00000303367,,
ENSG00000302454,,
ENSG00000303399,,
ENSG00000302458,,
ENSG00000234471,,
ENSG00000253768,,
ENSG00000303460,,
ENSG00000303464,,
ENSG00000290545,INTS4L1,INTS4P1
ENSG00000302705,,
ENSG00000309423,,
ENSG00000309442,,
ENSG00000139154,MGC17922,AEBP2
ENSG00000290391,,
ENSG00000245526,ECONEXIN,MIR9-2HG
ENSG00000245526,EYELINC1,MIR9-2HG
ENSG00000245526,LINC00461,MIR9-2HG
ENSG00000245526,LOC645323,MIR9-2HG
ENSG00000245526,NDIME,MIR9-2HG
ENSG00000245526,VISC,MIR9-2HG
ENSG00000296325,,
ENSG00000275910,,
ENSG00000290394,,PKD1P6-NPIPP1
ENSG00000162595,ARHI,DIRAS3
ENSG00000162595,NOEY2,DIRAS3
ENSG00000289108,,
ENSG00000011007,ELOA1,ELOA
ENSG00000011007,SIII,ELOA
ENSG00000011007,TCEB3,ELOA
ENSG00000011007,TCEB3A,ELOA
ENSG00000225128,PLADE,LINC00972
ENSG00000303536,,
ENSG00000117305,HL,HMGCL
ENSG00000117305,HMGCL1,HMGCL
ENSG00000257391,,
ENSG00000303538,,
ENSG00000168003,4F2,SLC3A2
ENSG00000168003,4F2HC,SLC3A2
ENSG00000168003,4T2HC,SLC3A2
ENSG00000168003,CD98,SLC3A2
ENSG00000168003,CD98HC,SLC3A2
ENSG00000168003,MDU1,SLC3A2
ENSG00000168003,NACAE,SLC3A2
ENSG00000234707,,SEC61G-DT
ENSG00000296252,,
ENSG00000296290,,
ENSG00000295571,,
ENSG00000179889,KIAA0251,PDXDC1
ENSG00000299793,,
ENSG00000227748,,
ENSG00000299799,,
ENSG00000299812,,
ENSG00000299817,,
